session_id	group_id	user_id	destination_id	capture_start_ms	duration_ms	tls_record_count	c2s_record_count	s2c_record_count	c2s_record_bytes	s2c_record_bytes	signed_tls_record_lengths	record_interarrival_ms
CryptoBounty-Malicious_s_3663a4f18402359d61e5	CryptoBounty-Malicious_g_6b3007d520d536634f15	CryptoBounty-Malicious_u_73f11df0468521e91fe9	endpoint_fc50ed0c9e29d0ed3fe3	222088718.75	266.202	22	9	13	2985	4862	[1516,-1215,-6,-28,-853,-286,-74,6,74,189,382,382,-255,-255,382,30,-122,-742,-742,-260,-24,24]	[0.0,60.323,0.007,0.005,0.004,0.004,0.004,40.042,0.011,0.008,0.007,28.992,0.323,0.008,13.065,10.933,17.234,0.016,10.308,6.899,0.009,8.044]
CryptoBounty-Malicious_s_94540d5da8aaab8fb3b4	CryptoBounty-Malicious_g_6b3007d520d536634f15	CryptoBounty-Malicious_u_ecc48922a865ab598d61	endpoint_fc50ed0c9e29d0ed3fe3	257400156.25	429.053	19	7	12	2358	3962	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,278,274,-255,-255,-121,-534,-311,-24,24]	[0.0,98.342,0.009,0.007,0.006,0.006,0.006,36.206,0.009,0.006,0.054,34.076,0.994,0.009,50.323,0.008,21.842,0.012,31.891]
CryptoBounty-Malicious_s_63e53fa56f1272a9d482	CryptoBounty-Malicious_g_6b305326915b0e29b520	CryptoBounty-Malicious_u_f60d5db7478b1bad0309	endpoint_94098087a994a608665d	13330343.75	586.972	27	7	20	2198	13810	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,202,190,-255,-255,-123,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-593,-24,24]	[0.0,45.679,0.005,0.004,0.004,0.007,0.004,44.657,0.009,0.003,0.003,41.299,0.945,0.007,45.406,0.008,22.855,22.331,26.436,29.326,27.039,28.103,29.745,28.011,25.397,0.005,44.949]
CryptoBounty-Malicious_s_5092b3d7ce5c19205279	CryptoBounty-Malicious_g_6b305326915b0e29b520	CryptoBounty-Malicious_u_d863da7ff423da64c716	endpoint_94098087a994a608665d	24337281.25	408.074	20	7	13	2195	4028	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,242,148,-255,-255,-121,-432,-432,-47,-24,24]	[0.0,44.884,0.006,0.004,0.004,0.003,0.004,37.969,0.006,0.004,0.003,40.653,0.886,0.006,50.679,0.013,30.712,28.21,0.007,40.452]
CryptoBounty-Malicious_s_0d89ed3255174622764d	CryptoBounty-Malicious_g_6b305326915b0e29b520	CryptoBounty-Malicious_u_84f25bbf8cc309589df2	endpoint_94098087a994a608665d	24922937.5	396.43	21	8	13	2707	4739	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,215,-122,-662,-662,-297,-24,24]	[0.0,40.617,0.008,0.006,0.006,0.004,0.006,40.931,0.006,0.003,0.004,34.305,0.438,0.005,19.966,48.339,0.012,22.603,29.231,0.011,41.205]
CryptoBounty-Malicious_s_282c7d198e924d892bc5	CryptoBounty-Malicious_g_6b305326915b0e29b520	CryptoBounty-Malicious_u_80cfe19f64628c39e7e1	endpoint_94098087a994a608665d	37109218.75	394.479	25	10	15	3779	6513	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,442,442,-255,-255,442,442,205,-122,-822,-822,-822,-822,-107,-24,24]	[0.0,14.708,0.007,0.004,0.004,0.004,0.003,19.116,0.01,0.006,0.005,18.022,0.303,0.005,10.417,14.451,20.569,49.946,0.011,31.988,30.97,32.548,32.296,0.01,45.452]
CryptoBounty-Malicious_s_b5eedd094b526b9e5aa8	CryptoBounty-Malicious_g_6b305326915b0e29b520	CryptoBounty-Malicious_u_527777dc79a9a466614d	endpoint_94098087a994a608665d	37431125.0	452.751	21	8	13	2596	4613	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,235,-122,-662,-662,-171,-24,24]	[0.0,39.148,0.006,0.004,0.004,0.003,0.004,41.172,0.009,0.005,0.007,45.752,0.758,0.008,25.646,52.347,0.009,28.821,30.917,0.007,45.4]
CryptoBounty-Malicious_s_0f13759a91d137284786	CryptoBounty-Malicious_g_6b305326915b0e29b520	CryptoBounty-Malicious_u_945560444efa77e4394f	endpoint_94098087a994a608665d	75866281.25	464.126	23	10	13	4176	5168	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,502,358,-122,-702,-702,-646,-24,24]	[0.0,80.934,0.015,0.007,0.007,0.006,0.007,30.17,0.008,0.005,0.004,27.472,0.697,0.008,16.172,21.442,21.555,47.759,0.01,22.056,29.972,0.009,40.552]
CryptoBounty-Malicious_s_04bebdfebc7f193788cd	CryptoBounty-Malicious_g_6b305326915b0e29b520	CryptoBounty-Malicious_u_e64ad0780417c8adb36d	endpoint_94098087a994a608665d	76461000.0	607.985	21	8	13	2678	4506	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,186,-122,-662,-662,-64,-24,24]	[0.0,70.667,0.011,0.009,0.009,0.006,0.008,70.332,0.014,0.007,0.008,60.996,1.102,0.009,31.495,71.944,0.012,30.399,34.889,0.011,63.61]
CryptoBounty-Malicious_s_b7340fd81236d7aefe53	CryptoBounty-Malicious_g_6b305326915b0e29b520	CryptoBounty-Malicious_u_abaff25ebe633ca4dbbe	endpoint_94098087a994a608665d	145743093.75	424.93	22	9	13	2978	5224	[1516,-1215,-6,-28,-853,-286,-74,6,74,189,382,382,-255,-255,382,23,-122,-742,-742,-622,-24,24]	[0.0,35.214,0.006,0.005,0.004,0.003,0.004,32.913,0.005,0.003,0.004,35.579,0.791,0.005,21.252,23.576,54.471,0.009,26.982,20.61,0.007,39.679]
CryptoBounty-Malicious_s_6672b6884d146c9febdb	CryptoBounty-Malicious_g_6b4e5dafcfb64e389669	CryptoBounty-Malicious_u_493f748605745f53a408	endpoint_1ec2f63b6bf55192de0f	467562.5	600.24	24	7	17	2149	10692	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,142,-255,-255,-122,-1122,-1122,-1122,-1122,-1122,-1122,-842,-24,24]	[0.0,38.717,0.007,0.005,0.005,0.004,0.004,42.871,0.009,0.007,0.006,31.531,0.848,0.006,39.704,0.01,27.921,22.75,21.663,24.791,24.932,31.78,0.007,40.904]
CryptoBounty-Malicious_s_34052a08013dce086688	CryptoBounty-Malicious_g_6b4e5dafcfb64e389669	CryptoBounty-Malicious_u_33bddaeeda9a938c49a2	endpoint_1ec2f63b6bf55192de0f	508218.75	491.293	22	9	13	3076	5103	[1516,-1215,-6,-28,-853,-286,-74,6,74,189,382,382,-255,-255,382,121,-122,-742,-742,-501,-24,24]	[0.0,50.087,0.006,0.008,0.003,0.004,0.003,41.162,0.006,0.003,0.006,46.867,1.08,0.005,26.182,32.549,63.845,0.012,30.715,29.947,0.012,44.871]
CryptoBounty-Malicious_s_282d7dc91b53f10efca6	CryptoBounty-Malicious_g_6b4e5dafcfb64e389669	CryptoBounty-Malicious_u_e6c60863719921cefcdc	endpoint_1ec2f63b6bf55192de0f	1776062.5	756.334	19	7	12	2254	4079	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,278,170,-255,-255,-121,-534,-428,-24,24]	[0.0,86.075,0.014,0.011,0.009,0.008,0.007,82.213,0.02,0.009,0.01,88.712,2.035,0.012,93.342,0.023,47.807,0.017,73.627]
CryptoBounty-Malicious_s_b026b67400104396f998	CryptoBounty-Malicious_g_6b4e5dafcfb64e389669	CryptoBounty-Malicious_u_197901b64ccdcafde637	endpoint_1ec2f63b6bf55192de0f	2456343.75	441.166	21	8	13	2792	4745	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,300,-122,-662,-662,-303,-24,24]	[0.0,47.572,0.006,0.009,0.004,0.003,0.004,43.727,0.007,0.004,0.004,44.31,0.47,0.005,22.133,61.46,0.009,27.431,26.381,0.006,36.066]
CryptoBounty-Malicious_s_50e56f63a9984ec52efd	CryptoBounty-Malicious_g_6b4e5dafcfb64e389669	CryptoBounty-Malicious_u_2c59838a33a894be80c6	endpoint_1ec2f63b6bf55192de0f	3512312.5	552.797	20	8	12	2421	4266	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,60,-122,-662,-486,-24,24]	[0.0,78.493,0.015,0.009,0.007,0.005,0.007,80.24,0.006,0.003,0.004,70.49,3.454,0.005,41.117,58.349,0.014,27.096,0.01,43.952]
CryptoBounty-Malicious_s_aba52a878d6d5187e452	CryptoBounty-Malicious_g_6b4e5dafcfb64e389669	CryptoBounty-Malicious_u_95b1b7cff3d2ae27d8fe	endpoint_1ec2f63b6bf55192de0f	4186218.75	463.131	24	10	14	3963	5750	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,442,442,-255,-255,442,442,389,-122,-822,-822,-822,-166,-24,24]	[0.0,35.109,0.007,0.005,0.004,0.005,0.004,35.959,0.006,0.003,0.004,34.35,0.89,0.005,21.297,26.494,20.98,47.016,0.012,22.581,23.226,28.056,0.01,44.245]
CryptoBounty-Malicious_s_70ab326a38b5d3d50242	CryptoBounty-Malicious_g_6b4e5dafcfb64e389669	CryptoBounty-Malicious_u_2b0c3bad673233c57e4a	endpoint_1ec2f63b6bf55192de0f	4622687.5	413.944	19	7	12	2204	3951	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,242,157,-255,-255,-121,-432,-402,-24,24]	[0.0,42.381,0.009,0.007,0.006,0.007,0.006,42.999,0.008,0.007,0.004,50.672,1.501,0.014,59.826,0.014,32.469,0.014,36.744]
CryptoBounty-Malicious_s_300e99720b1b046bcb8d	CryptoBounty-Malicious_g_6b4e5dafcfb64e389669	CryptoBounty-Malicious_u_476e48790ecf2565b40a	endpoint_1ec2f63b6bf55192de0f	6879343.75	369.218	19	7	12	2245	4130	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,278,161,-255,-255,-121,-534,-479,-24,24]	[0.0,51.925,0.006,0.004,0.004,0.003,0.003,35.786,0.007,0.005,0.006,41.746,0.727,0.005,52.291,0.012,27.97,0.009,40.559]
CryptoBounty-Malicious_s_3d4e9b64c6bfbc316ac5	CryptoBounty-Malicious_g_6b6ac05cceaaeb04fc6b	CryptoBounty-Malicious_u_f0fbd2e7f0af8c877e9f	endpoint_fc50ed0c9e29d0ed3fe3	17586125.0	609.898	24	10	14	3628	5703	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,442,442,-255,-255,442,442,54,-122,-822,-822,-822,-119,-24,24]	[0.0,53.012,0.006,0.005,0.003,0.004,0.004,47.224,0.009,0.01,0.007,42.688,1.325,0.008,25.713,32.723,34.804,72.978,0.016,32.941,28.341,30.462,0.006,52.296]
CryptoBounty-Malicious_s_4ffddf86d402521eff7c	CryptoBounty-Malicious_g_6b6ac05cceaaeb04fc6b	CryptoBounty-Malicious_u_92e9f097b92f9516da50	endpoint_fc50ed0c9e29d0ed3fe3	17660468.75	240.587	26	7	19	2148	13169	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,141,-255,-255,-122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-1075,-24,24]	[0.0,49.624,0.01,0.008,0.007,0.007,0.008,30.232,0.01,0.007,0.007,22.637,0.82,0.008,18.275,0.016,9.957,10.248,6.834,5.246,4.743,3.69,2.865,1.961,0.013,3.38]
CryptoBounty-Malicious_s_88d132afef6d3ff44624	CryptoBounty-Malicious_g_6b6ac05cceaaeb04fc6b	CryptoBounty-Malicious_u_0cca78260b3b18c5d90a	endpoint_fc50ed0c9e29d0ed3fe3	20284718.75	350.472	19	7	12	2264	3997	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,278,180,-255,-255,-121,-534,-346,-24,24]	[0.0,46.738,0.006,0.004,0.004,0.007,0.003,34.683,0.005,0.004,0.003,32.108,0.553,0.005,57.257,0.008,21.16,0.007,31.91]
CryptoBounty-Malicious_s_8d68a310e6a4e02d3f37	CryptoBounty-Malicious_g_6b6ac05cceaaeb04fc6b	CryptoBounty-Malicious_u_460203f98485dc3860e0	endpoint_fc50ed0c9e29d0ed3fe3	20312781.25	372.089	24	11	13	4505	5011	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,502,502,185,-122,-702,-702,-489,-24,24]	[0.0,38.891,0.006,0.008,0.004,0.004,0.004,39.697,0.005,0.003,0.004,35.362,0.928,0.009,26.985,27.96,23.705,20.888,39.458,0.01,19.242,15.544,0.006,15.502]
CryptoBounty-Malicious_s_03d6a8f60ec1b35452b4	CryptoBounty-Malicious_g_6b6ac05cceaaeb04fc6b	CryptoBounty-Malicious_u_0535567880f467f1f612	endpoint_fc50ed0c9e29d0ed3fe3	20613093.75	459.944	23	10	13	4095	4981	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,502,277,-122,-702,-702,-459,-24,24]	[0.0,44.984,0.008,0.006,0.005,0.006,0.009,43.039,0.006,0.003,0.004,37.608,0.879,0.011,26.727,23.157,25.206,53.387,0.009,28.354,19.187,0.009,36.662]
CryptoBounty-Malicious_s_333876393aebfdfb2046	CryptoBounty-Malicious_g_6b6ac05cceaaeb04fc6b	CryptoBounty-Malicious_u_487877490a198fa3e385	endpoint_fc50ed0c9e29d0ed3fe3	25815937.5	327.602	26	8	18	2238	11050	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,202,-255,-255,29,-122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-78,-24,24]	[0.0,39.108,0.006,0.007,0.004,0.003,0.003,35.685,0.009,0.006,0.005,34.619,0.508,0.004,23.636,44.802,0.012,22.359,14.345,17.468,9.825,8.904,6.766,6.632,0.022,9.079]
CryptoBounty-Malicious_s_d9370eb79c53eeada09c	CryptoBounty-Malicious_g_6b6ac05cceaaeb04fc6b	CryptoBounty-Malicious_u_042b6f9d592669f7f7a2	endpoint_fc50ed0c9e29d0ed3fe3	28285500.0	454.818	22	9	13	2980	5178	[1516,-1215,-6,-28,-853,-286,-74,6,74,189,382,382,-255,-255,382,25,-122,-742,-742,-576,-24,24]	[0.0,48.408,0.008,0.005,0.009,0.005,0.005,37.424,0.008,0.003,0.004,39.722,0.569,0.007,26.518,28.154,51.889,0.008,32.74,28.027,0.006,36.337]
CryptoBounty-Malicious_s_2f92046e433962f107a0	CryptoBounty-Malicious_g_6b6ac05cceaaeb04fc6b	CryptoBounty-Malicious_u_703df8dd331bc607e6b7	endpoint_fc50ed0c9e29d0ed3fe3	42630625.0	381.812	20	8	12	2328	3932	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,242,242,-255,-255,39,-121,-432,-383,-24,24]	[0.0,46.227,0.005,0.005,0.004,0.003,0.005,41.954,0.009,0.006,0.007,37.581,0.779,0.009,21.612,45.66,0.012,23.51,0.008,34.773]
CryptoBounty-Malicious_s_5549b6f0cea34057708c	CryptoBounty-Malicious_g_6ba03099006bc494c0ee	CryptoBounty-Malicious_u_6edae5cd04891a606d1d	endpoint_1ec2f63b6bf55192de0f	97571156.25	487.97	23	10	13	4133	4585	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,502,315,-122,-702,-702,-63,-24,24]	[0.0,45.16,0.006,0.004,0.004,0.003,0.008,37.292,0.06,0.019,0.007,39.441,0.933,0.008,29.439,30.665,32.095,47.762,0.007,24.724,28.87,0.007,36.41]
CryptoBounty-Malicious_s_afd0504c1297832fba62	CryptoBounty-Malicious_g_6ba03099006bc494c0ee	CryptoBounty-Malicious_u_9c6f729a8dc4bf8ff77e	endpoint_1ec2f63b6bf55192de0f	98181000.0	473.181	21	8	13	2523	4654	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,31,-122,-662,-662,-212,-24,24]	[0.0,36.372,0.006,0.004,0.003,0.004,0.003,38.477,0.007,0.005,0.005,38.575,0.973,0.005,20.349,56.882,0.006,45.975,50.839,0.011,77.115]
CryptoBounty-Malicious_s_2c1e35c5deb8d932dafc	CryptoBounty-Malicious_g_6ba03099006bc494c0ee	CryptoBounty-Malicious_u_9243f39c43dd34f11a91	endpoint_1ec2f63b6bf55192de0f	104750375.0	334.417	23	10	13	3745	5432	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,442,442,-255,-255,442,442,171,-122,-822,-822,-670,-24,24]	[0.0,11.559,0.011,0.007,0.006,0.006,0.006,20.807,0.011,0.003,0.004,13.232,5.84,0.018,6.704,17.413,21.914,51.868,0.008,34.662,30.906,0.011,51.256]
CryptoBounty-Malicious_s_58de81ad28ebbb277259	CryptoBounty-Malicious_g_6ba03099006bc494c0ee	CryptoBounty-Malicious_u_98fcef58fe2ede21c675	endpoint_1ec2f63b6bf55192de0f	252745437.5	326.391	21	8	13	2472	4522	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,111,-122,-662,-662,-80,-24,24]	[0.0,33.31,0.011,0.004,0.004,0.003,0.004,28.502,0.008,0.006,0.005,29.505,0.596,0.005,19.933,39.558,0.01,22.583,24.799,0.006,40.231]
CryptoBounty-Malicious_s_f900f26a0b3e74c4a841	CryptoBounty-Malicious_g_6ba03099006bc494c0ee	CryptoBounty-Malicious_u_dd1795228bdfe8a5d464	endpoint_1ec2f63b6bf55192de0f	270457406.25	553.019	26	7	19	2132	12296	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,125,-255,-255,-122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-202,-24,24]	[0.0,38.751,0.007,0.005,0.005,0.005,0.005,46.303,0.009,0.006,0.004,48.75,0.433,0.006,51.582,0.011,25.667,21.684,27.283,25.158,25.429,27.989,24.334,21.707,0.006,45.519]
CryptoBounty-Malicious_s_6e1cc1db7a8981fa3bc8	CryptoBounty-Malicious_g_6ba03099006bc494c0ee	CryptoBounty-Malicious_u_45c17ee76f9b60382935	endpoint_1ec2f63b6bf55192de0f	308721906.25	561.655	25	7	18	2150	11205	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,143,-255,-255,-122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-233,-24,24]	[0.0,43.373,0.009,0.007,0.006,0.006,0.006,45.915,0.009,0.007,0.007,42.487,0.518,0.005,73.833,0.02,30.84,35.629,35.545,35.753,32.918,24.692,25.63,0.01,35.42]
CryptoBounty-Malicious_s_750a9965e3123f9f6ca6	CryptoBounty-Malicious_g_6ba03099006bc494c0ee	CryptoBounty-Malicious_u_8a5370034e0692ec6dfd	endpoint_1ec2f63b6bf55192de0f	309076593.75	194.798	20	8	12	2424	4040	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,278,278,-255,-255,62,-121,-534,-389,-24,24]	[0.0,30.538,0.006,0.005,0.004,0.003,0.004,29.756,0.005,0.004,0.003,22.539,0.7,0.005,15.221,25.633,0.009,9.809,0.01,11.002]
CryptoBounty-Malicious_s_0e78830aece4efd2976d	CryptoBounty-Malicious_g_6ba03099006bc494c0ee	CryptoBounty-Malicious_u_5223f310025a0f4cefb9	endpoint_1ec2f63b6bf55192de0f	340478437.5	430.514	20	8	12	2446	4318	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,85,-122,-662,-538,-24,24]	[0.0,49.653,0.009,0.007,0.006,0.006,0.005,52.183,0.01,0.006,0.008,43.491,0.803,0.008,26.416,51.391,0.019,24.232,0.008,46.226]
CryptoBounty-Malicious_s_4f22ffc5fa0164ac264a	CryptoBounty-Malicious_g_6bb05d65d49c56038e27	CryptoBounty-Malicious_u_6309f16fbf1ff92af3bf	endpoint_94098087a994a608665d	23718000.0	657.349	27	7	20	2189	13997	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,202,181,-255,-255,-123,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-780,-24,24]	[0.0,43.243,0.008,0.006,0.006,0.005,0.006,48.267,0.008,0.006,0.005,45.53,1.147,0.009,62.839,0.013,30.634,32.44,24.197,25.898,30.592,28.554,26.479,31.128,31.074,0.006,44.737]
CryptoBounty-Malicious_s_bc3748084b6474594106	CryptoBounty-Malicious_g_6bb05d65d49c56038e27	CryptoBounty-Malicious_u_0120356cbf26c26cd339	endpoint_94098087a994a608665d	35405875.0	447.42	21	8	13	2782	4823	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,290,-122,-662,-662,-381,-24,24]	[0.0,41.606,0.006,0.004,0.003,0.003,0.004,41.17,0.008,0.005,0.005,36.115,1.581,0.005,29.08,47.965,0.01,22.665,25.254,0.009,45.867]
CryptoBounty-Malicious_s_fc49bea5f27dbb7223c0	CryptoBounty-Malicious_g_6bb05d65d49c56038e27	CryptoBounty-Malicious_u_70cc02ac4c4d16e6c1b7	endpoint_94098087a994a608665d	35969187.5	425.42	21	8	13	2563	4654	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,202,-122,-662,-662,-212,-24,24]	[0.0,41.583,0.006,0.005,0.004,0.004,0.003,37.457,0.005,0.007,0.003,42.332,0.989,0.005,26.447,48.512,0.028,31.894,28.797,0.005,44.263]
CryptoBounty-Malicious_s_9569b51441abb35d7f7d	CryptoBounty-Malicious_g_6bb05d65d49c56038e27	CryptoBounty-Malicious_u_d172adb3347030df742d	endpoint_94098087a994a608665d	74987718.75	518.35	25	7	18	2172	11985	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,165,-255,-255,-122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-1013,-24,24]	[0.0,43.145,0.008,0.006,0.006,0.006,0.006,44.519,0.005,0.003,0.003,40.38,0.343,0.008,49.497,0.007,29.026,25.302,23.324,25.692,29.932,23.019,27.48,0.015,35.66]
CryptoBounty-Malicious_s_01bd4d523f52cf4acc7e	CryptoBounty-Malicious_g_6bb05d65d49c56038e27	CryptoBounty-Malicious_u_788737eebdb4dadf1d86	endpoint_94098087a994a608665d	75188187.5	466.345	22	9	13	3016	5182	[1516,-1215,-6,-28,-853,-286,-74,6,74,189,382,382,-255,-255,382,61,-122,-742,-742,-580,-24,24]	[0.0,50.952,0.007,0.005,0.004,0.004,0.004,34.3,0.017,0.004,0.005,42.203,0.965,0.009,29.614,28.333,49.828,0.02,25.376,21.689,0.009,38.438]
CryptoBounty-Malicious_s_a2efe0408acd936841e4	CryptoBounty-Malicious_g_6bb05d65d49c56038e27	CryptoBounty-Malicious_u_82d59c69ec6704b32074	endpoint_94098087a994a608665d	107208031.25	578.79	25	8	17	2252	10774	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,202,-255,-255,43,-122,-1122,-1122,-1122,-1122,-1122,-1122,-924,-24,24]	[0.0,36.035,0.005,0.004,0.003,0.003,0.004,52.896,0.005,0.003,0.003,41.106,0.46,0.005,23.881,48.341,0.01,29.229,26.571,18.965,18.735,25.99,63.624,0.006,54.071]
CryptoBounty-Malicious_s_6d15a8a05b05263f6ade	CryptoBounty-Malicious_g_6bb05d65d49c56038e27	CryptoBounty-Malicious_u_f1ced5ee669a13667dc2	endpoint_94098087a994a608665d	107910906.25	434.243	20	8	12	2568	4310	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,207,-122,-662,-530,-24,24]	[0.0,45.282,0.009,0.008,0.007,0.007,0.007,44.303,0.009,0.006,0.007,41.031,0.7,0.006,26.328,58.588,0.016,35.211,0.009,46.073]
CryptoBounty-Malicious_s_b40120a09c0b0767d7f0	CryptoBounty-Malicious_g_6bb05d65d49c56038e27	CryptoBounty-Malicious_u_d172adb3347030df742d	endpoint_94098087a994a608665d	252746937.5	377.402	20	7	13	2489	4808	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,339,-255,-255,-122,-662,-662,-366,-24,24]	[0.0,44.929,0.008,0.006,0.006,0.01,0.006,44.656,0.008,0.004,0.006,33.654,0.534,0.009,42.515,0.008,23.084,22.391,0.007,36.004]
CryptoBounty-Malicious_s_5cb843304b0320b2dad9	CryptoBounty-Malicious_g_6bb05d65d49c56038e27	CryptoBounty-Malicious_u_be7386053bd9629221e4	endpoint_94098087a994a608665d	286640531.25	448.89	20	8	12	2436	4022	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,278,278,-255,-255,74,-121,-534,-371,-24,24]	[0.0,40.27,0.006,0.005,0.004,0.003,0.004,43.726,0.006,0.003,0.004,38.354,1.408,0.008,27.876,59.257,0.008,36.948,0.015,55.515]
CryptoBounty-Malicious_s_d0a57e18d1edb250d212	CryptoBounty-Malicious_g_6bb778cc9bd039037ec7	CryptoBounty-Malicious_u_8924f10aa48f96f36883	endpoint_e28c25f2f8571ea32c82	46447843.75	387.945	20	7	13	2269	4212	[1516,-1215,-6,-28,-853,-286,-74,6,74,187,278,184,-255,-255,-122,-534,-534,-26,-24,24]	[0.0,50.704,0.01,0.005,0.004,0.004,0.003,33.944,0.008,0.005,0.007,40.088,0.756,0.008,49.156,0.014,23.363,24.942,0.01,43.963]
CryptoBounty-Malicious_s_0b12c25c2be106aaf435	CryptoBounty-Malicious_g_6bb778cc9bd039037ec7	CryptoBounty-Malicious_u_4211cad4ac752f74b43b	endpoint_e28c25f2f8571ea32c82	46670343.75	421.55	21	8	13	2405	4598	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,44,-122,-662,-662,-156,-24,24]	[0.0,48.03,0.013,0.008,0.006,0.005,0.006,37.492,0.007,0.005,0.005,36.153,1.223,0.004,21.493,57.878,0.008,23.834,24.923,0.009,42.485]
CryptoBounty-Malicious_s_40ba5a17f9686253d261	CryptoBounty-Malicious_g_6bb778cc9bd039037ec7	CryptoBounty-Malicious_u_e30b01e9351d0a3521dd	endpoint_e28c25f2f8571ea32c82	52676312.5	471.666	24	11	13	4391	4867	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,502,502,71,-122,-702,-702,-345,-24,24]	[0.0,45.704,0.008,0.006,0.006,0.006,0.007,38.84,0.01,0.006,0.006,36.105,1.191,0.009,22.907,24.236,31.435,23.333,49.556,0.011,22.119,20.762,0.006,37.01]
CryptoBounty-Malicious_s_996e47d31ed4ea08ff8f	CryptoBounty-Malicious_g_6bb778cc9bd039037ec7	CryptoBounty-Malicious_u_5686e893a839d0915fdc	endpoint_e28c25f2f8571ea32c82	53097781.25	515.76	20	8	12	2441	4294	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,80,-122,-662,-514,-24,24]	[0.0,55.159,0.013,0.009,0.009,0.007,0.007,52.585,0.007,0.004,0.004,47.044,1.162,0.01,29.734,65.431,0.018,31.855,0.014,53.873]
CryptoBounty-Malicious_s_b26b8d83b6bb73022407	CryptoBounty-Malicious_g_6bb778cc9bd039037ec7	CryptoBounty-Malicious_u_8d90ff84d3a2f780c9d7	endpoint_e28c25f2f8571ea32c82	72457375.0	411.599	20	7	13	2239	4122	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,242,192,-255,-255,-121,-432,-432,-141,-24,24]	[0.0,47.92,0.012,0.008,0.006,0.006,0.006,36.986,0.005,0.003,0.003,35.373,1.215,0.007,56.124,0.013,31.245,36.553,0.009,42.676]
CryptoBounty-Malicious_s_2933d8281c7ffb0cfe98	CryptoBounty-Malicious_g_6bb778cc9bd039037ec7	CryptoBounty-Malicious_u_163c2efa29ed6b404503	endpoint_e28c25f2f8571ea32c82	75831875.0	483.816	22	9	13	3687	4696	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,371,-122,-702,-702,-174,-24,24]	[0.0,44.668,0.006,0.005,0.006,0.004,0.004,46.631,0.009,0.005,0.006,43.691,0.932,0.006,23.072,31.882,58.165,0.009,33.704,40.392,0.006,36.672]
