session_id	group_id	user_id	destination_id	capture_start_ms	duration_ms	tls_record_count	c2s_record_count	s2c_record_count	c2s_record_bytes	s2c_record_bytes	signed_tls_record_lengths	record_interarrival_ms
ABOME-Malicious_s_80ed300a78a2decd69fb	ABOME-Malicious_g_00240a896e03ef03e198	ABOME-Malicious_u_197dd62d3fdb54963928	endpoint_a5ca91efb858b1eac1b8	76341.344	386.386	19	7	12	2190	3972	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,242,143,-255,-255,-121,-432,-423,-24,24]	[0.0,49.533,0.007,0.004,0.004,0.004,0.003,39.965,0.006,0.005,0.004,37.94,0.664,0.005,57.038,0.014,25.769,0.01,39.705]
ABOME-Malicious_s_03769e7612ec91c4b73c	ABOME-Malicious_g_00240a896e03ef03e198	ABOME-Malicious_u_1c532ae8e4d8917e3f49	endpoint_a5ca91efb858b1eac1b8	463614.5	493.649	24	7	17	2125	10840	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,118,-255,-255,-122,-1122,-1122,-1122,-1122,-1122,-1122,-990,-24,24]	[0.0,47.416,0.005,0.004,0.003,0.003,0.008,31.215,0.01,0.006,0.005,36.118,0.68,0.004,62.728,0.012,25.537,22.362,25.034,25.881,24.764,24.421,0.006,33.651]
ABOME-Malicious_s_31443ef147d9a0fa8d8f	ABOME-Malicious_g_00240a896e03ef03e198	ABOME-Malicious_u_b3455cac03e6a3f59698	endpoint_a5ca91efb858b1eac1b8	2521163.375	566.021	26	8	18	2249	11676	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,202,-255,-255,40,-122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-704,-24,24]	[0.0,49.451,0.006,0.004,0.004,0.004,0.007,35.944,0.007,0.015,0.003,33.277,0.631,0.005,24.004,62.419,0.013,26.534,29.911,31.015,32.449,25.424,23.302,26.105,0.009,48.661]
ABOME-Malicious_s_11c8cbe397ad995480f8	ABOME-Malicious_g_00240a896e03ef03e198	ABOME-Malicious_u_f3bd510505cf56f5da69	endpoint_a5ca91efb858b1eac1b8	2847355.438	420.993	22	9	13	3162	5184	[1516,-1215,-6,-28,-853,-286,-74,6,74,189,382,382,-255,-255,382,207,-122,-742,-742,-582,-24,24]	[0.0,41.468,0.006,0.004,0.003,0.003,0.004,37.541,0.005,0.003,0.003,38.598,0.63,0.005,20.874,24.059,50.609,0.008,20.757,23.096,0.006,36.772]
ABOME-Malicious_s_b56b6f3b4fe877265413	ABOME-Malicious_g_00240a896e03ef03e198	ABOME-Malicious_u_19a41e0282e686c362f4	endpoint_a5ca91efb858b1eac1b8	3210845.375	596.566	22	9	13	3040	5246	[1516,-1215,-6,-28,-853,-286,-74,6,74,189,382,382,-255,-255,382,85,-122,-742,-742,-644,-24,24]	[0.0,61.687,0.007,0.005,0.004,0.003,0.004,50.604,0.011,0.007,0.007,48.181,1.512,0.009,37.046,26.905,65.598,0.017,39.672,44.225,0.01,55.326]
ABOME-Malicious_s_de2f2f84958be538bd44	ABOME-Malicious_g_00240a896e03ef03e198	ABOME-Malicious_u_7ec919e661d41f18c20b	endpoint_a5ca91efb858b1eac1b8	3529548.875	715.064	24	11	13	4414	4659	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,502,502,94,-122,-702,-702,-137,-24,24]	[0.0,46.998,0.016,0.008,0.008,0.006,0.007,48.175,0.006,0.004,0.004,62.36,0.708,0.006,51.735,60.37,62.933,65.457,111.751,0.011,29.029,28.002,0.006,40.74]
ABOME-Malicious_s_f1ebd0c95768c4f7f0e7	ABOME-Malicious_g_00240a896e03ef03e198	ABOME-Malicious_u_161327e94672417cc8b0	endpoint_a5ca91efb858b1eac1b8	3786748.344	387.08	20	8	12	2489	4206	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,128,-122,-662,-426,-24,24]	[0.0,36.92,0.009,0.007,0.006,0.006,0.006,39.214,0.005,0.004,0.003,37.733,0.894,0.005,22.319,49.706,0.008,28.577,0.01,33.801]
ABOME-Malicious_s_aa8662bbc84921840886	ABOME-Malicious_g_00240a896e03ef03e198	ABOME-Malicious_u_58a43c4a126d716cbf29	endpoint_a5ca91efb858b1eac1b8	4286731.344	750.087	26	7	19	2107	12929	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,100,-255,-255,-122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-835,-24,24]	[0.0,37.731,0.006,0.004,0.004,0.004,0.004,38.362,0.007,0.003,0.004,57.969,7.453,0.009,56.086,0.009,20.124,21.136,32.232,34.725,36.987,36.114,42.503,39.586,0.01,64.989]
ABOME-Malicious_s_fa37e4ddbcb2cee4d05e	ABOME-Malicious_g_0046d0755a3150942a4b	ABOME-Malicious_u_6dec2b2d1a1d9b17cd0c	endpoint_1723215f3bb2a7608232	1501161.438	355.524	20	8	12	2518	4322	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,26,-122,-662,-542,-24,24]	[0.0,42.461,0.005,0.005,0.004,0.003,0.004,40.482,0.01,0.006,0.006,35.022,0.91,0.005,19.443,49.349,0.006,20.498,0.007,34.322]
ABOME-Malicious_s_23a958ef129b9c6d7393	ABOME-Malicious_g_0046d0755a3150942a4b	ABOME-Malicious_u_3113b14712c8768dce04	endpoint_1723215f3bb2a7608232	1563086.563	600.113	24	7	17	2187	10884	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,180,-255,-255,-122,-1122,-1122,-1122,-1122,-1122,-1122,-1034,-24,24]	[0.0,45.138,0.006,0.005,0.004,0.003,0.004,41.681,0.009,0.005,0.006,42.695,0.95,0.008,51.374,0.009,30.3,29.813,42.656,44.966,39.488,31.146,0.011,55.353]
ABOME-Malicious_s_3017a46f509ffcf759d3	ABOME-Malicious_g_0046d0755a3150942a4b	ABOME-Malicious_u_26000dc699e41d0949fc	endpoint_1723215f3bb2a7608232	1756070.781	365.616	21	8	13	2786	4982	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,382,382,-255,-255,214,-122,-742,-742,-380,-24,24]	[0.0,34.849,0.008,0.007,0.006,0.006,0.007,32.997,0.005,0.003,0.004,33.302,0.901,0.005,22.042,40.026,0.007,21.762,32.751,0.01,38.011]
ABOME-Malicious_s_d0cbc3d297160bad8bdb	ABOME-Malicious_g_0046d0755a3150942a4b	ABOME-Malicious_u_d5a8d0313ba22662dea8	endpoint_1723215f3bb2a7608232	2255559.094	382.623	21	8	13	2522	4619	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,161,-122,-662,-662,-177,-24,24]	[0.0,33.659,0.011,0.006,0.006,0.005,0.005,35.407,0.008,0.005,0.006,33.357,0.796,0.005,26.0,54.27,0.009,25.784,27.113,0.006,41.958]
ABOME-Malicious_s_eaba92456e99255984c9	ABOME-Malicious_g_0046d0755a3150942a4b	ABOME-Malicious_u_91f7ae3ad8cfb729922c	endpoint_1723215f3bb2a7608232	2370796.031	374.713	19	7	12	2349	4149	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,278,265,-255,-255,-121,-534,-498,-24,24]	[0.0,43.116,0.009,0.007,0.006,0.006,0.006,40.357,0.01,0.007,0.007,39.882,0.737,0.004,50.228,0.008,24.892,0.012,36.821]
ABOME-Malicious_s_78f5ba8acc918c892d6a	ABOME-Malicious_g_0046d0755a3150942a4b	ABOME-Malicious_u_cbc5400a7f29c28cec46	endpoint_1723215f3bb2a7608232	2706774.219	440.741	21	8	13	2742	4538	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,250,-122,-662,-662,-96,-24,24]	[0.0,57.416,0.006,0.004,0.004,0.004,0.003,35.049,0.005,0.003,0.004,41.302,0.755,0.005,29.711,50.751,0.008,25.677,27.954,0.011,38.386]
ABOME-Malicious_s_188d87474763b8388260	ABOME-Malicious_g_0046d0755a3150942a4b	ABOME-Malicious_u_f255fe6252254293a582	endpoint_1723215f3bb2a7608232	3268470.688	517.027	25	11	14	4096	6347	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,442,442,-255,-255,442,442,442,80,-122,-822,-822,-822,-763,-24,24]	[0.0,36.46,0.005,0.004,0.004,0.003,0.003,35.333,0.006,0.003,0.003,35.623,1.158,0.007,26.042,23.668,24.34,28.161,49.73,0.013,32.536,27.093,22.558,0.006,43.706]
ABOME-Malicious_s_422f1e85aa5e0166c520	ABOME-Malicious_g_0046d0755a3150942a4b	ABOME-Malicious_u_e743b9a432450a16c6d9	endpoint_1723215f3bb2a7608232	3785823.156	416.804	21	8	13	2441	4562	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,80,-122,-662,-662,-120,-24,24]	[0.0,33.54,0.007,0.006,0.004,0.005,0.004,38.455,0.005,0.002,0.004,38.772,0.724,0.006,27.199,55.049,0.012,28.636,33.424,0.006,40.528]
ABOME-Malicious_s_7cd247cecb7fe71a0236	ABOME-Malicious_g_008d9e51eef7bfef0dcd	ABOME-Malicious_u_d71bf14816f12dcaf279	endpoint_01349a20aad591561164	1323345.812	412.387	20	7	13	2275	4145	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,242,228,-255,-255,-121,-432,-432,-164,-24,24]	[0.0,43.2,0.009,0.011,0.006,0.006,0.006,45.605,0.006,0.004,0.003,36.226,1.17,0.008,60.3,0.011,27.492,26.373,0.007,36.094]
ABOME-Malicious_s_0224eba1c679ff319a76	ABOME-Malicious_g_008d9e51eef7bfef0dcd	ABOME-Malicious_u_3181f50047d1d076e28b	endpoint_01349a20aad591561164	2627818.906	633.133	21	8	13	2323	4156	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,242,242,-255,-255,34,-121,-432,-432,-175,-24,24]	[0.0,31.264,0.006,0.004,0.003,0.003,0.004,31.901,0.008,0.005,0.006,47.746,1.371,0.009,34.097,73.606,0.017,44.499,44.807,0.012,65.704]
ABOME-Malicious_s_2c9d237089b59ac74bb6	ABOME-Malicious_g_008d9e51eef7bfef0dcd	ABOME-Malicious_u_da9424f51a95c5ab44d9	endpoint_01349a20aad591561164	4675278.219	513.663	22	9	13	3767	4906	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,451,-122,-702,-702,-384,-24,24]	[0.0,34.995,0.006,0.005,0.005,0.003,0.004,34.838,0.006,0.003,0.004,42.43,2.852,0.016,31.214,22.415,52.587,0.007,33.464,37.994,0.007,52.298]
ABOME-Malicious_s_695df6f3494f9ba0a208	ABOME-Malicious_g_008d9e51eef7bfef0dcd	ABOME-Malicious_u_6e167174f57b88497092	endpoint_01349a20aad591561164	5171762.344	400.183	20	7	13	2490	4821	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,340,-255,-255,-122,-662,-662,-379,-24,24]	[0.0,40.396,0.006,0.004,0.004,0.003,0.007,33.998,0.006,0.003,0.004,37.867,0.531,0.005,57.81,0.011,21.381,20.021,0.008,54.023]
ABOME-Malicious_s_8795dc7dc2412c7eb393	ABOME-Malicious_g_008d9e51eef7bfef0dcd	ABOME-Malicious_u_2ca52ddbdf2c3403b403	endpoint_01349a20aad591561164	5732741.125	146.204	21	8	13	2543	4860	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,51,-122,-662,-662,-418,-24,24]	[0.0,4.953,0.007,0.005,0.003,0.004,0.003,8.43,0.01,0.005,0.005,3.733,0.125,0.008,3.978,22.727,0.025,7.201,7.361,0.011,20.497]
ABOME-Malicious_s_9d7ac941ee08c8db4cd7	ABOME-Malicious_g_008f4ccce0144254dce3	ABOME-Malicious_u_c11174f459fe70e0cf40	endpoint_8f098df9dd5a5297b4f5	47264.125	510.26	21	8	13	2586	4511	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,94,-122,-662,-662,-69,-24,24]	[0.0,49.093,0.009,0.008,0.008,0.006,0.007,42.317,0.006,0.003,0.004,43.142,0.662,0.007,31.772,63.72,0.011,24.926,30.3,0.008,61.54]
ABOME-Malicious_s_b232174d5b798119a011	ABOME-Malicious_g_008f4ccce0144254dce3	ABOME-Malicious_u_c17f041a6a19badc3790	endpoint_8f098df9dd5a5297b4f5	198071.938	464.723	23	10	13	3895	5554	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,442,442,-255,-255,442,442,321,-122,-822,-822,-792,-24,24]	[0.0,46.492,0.008,0.007,0.007,0.006,0.006,40.432,0.009,0.005,0.006,38.834,0.682,0.005,19.532,21.906,24.879,50.06,0.008,30.229,28.826,0.007,36.784]
ABOME-Malicious_s_7d3a95941c81090b6408	ABOME-Malicious_g_008f4ccce0144254dce3	ABOME-Malicious_u_19a8df9deb065b423833	endpoint_8f098df9dd5a5297b4f5	791754.625	517.272	24	10	14	3865	6292	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,442,442,-255,-255,442,442,291,-122,-822,-822,-822,-708,-24,24]	[0.0,42.093,0.009,0.007,0.006,0.005,0.007,49.238,0.008,0.006,0.005,37.414,0.878,0.005,19.86,26.254,28.525,58.943,0.012,27.53,30.971,28.215,0.007,36.909]
ABOME-Malicious_s_e1bb83e18c652759a864	ABOME-Malicious_g_008f4ccce0144254dce3	ABOME-Malicious_u_f1a53a6a8a8ba5700305	endpoint_8f098df9dd5a5297b4f5	2970628.0	427.161	20	7	13	2226	4081	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,242,179,-255,-255,-121,-432,-432,-100,-24,24]	[0.0,43.751,0.008,0.007,0.007,0.009,0.006,39.716,0.005,0.003,0.003,36.946,1.087,0.008,47.754,0.012,27.133,28.243,0.011,42.652]
ABOME-Malicious_s_fd4eeb6ec038b8f24079	ABOME-Malicious_g_008f4ccce0144254dce3	ABOME-Malicious_u_352df616d3a47400a376	endpoint_8f098df9dd5a5297b4f5	3861900.188	1115.756	26	7	19	2183	12247	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,176,-255,-255,-122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-153,-24,24]	[0.0,75.427,0.019,0.012,0.009,0.009,0.009,86.016,0.015,0.009,0.009,73.612,3.974,0.015,92.909,0.025,78.461,48.647,45.253,51.528,46.875,43.661,63.06,68.859,0.014,92.668]
ABOME-Malicious_s_80d5f35955b47ae87fb0	ABOME-Malicious_g_008f4ccce0144254dce3	ABOME-Malicious_u_e3e39563532301b427d1	endpoint_8f098df9dd5a5297b4f5	4356724.312	225.912	21	8	13	2568	4658	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,76,-122,-662,-662,-216,-24,24]	[0.0,40.873,0.005,0.009,0.004,0.003,0.004,31.574,0.008,0.005,0.006,27.506,0.673,0.008,15.89,20.75,0.009,10.269,8.323,0.009,9.922]
ABOME-Malicious_s_bc19f7f4b68d797ec023	ABOME-Malicious_g_008f4ccce0144254dce3	ABOME-Malicious_u_215e3a8d6f7d6f4fee9f	endpoint_8f098df9dd5a5297b4f5	6703151.5	172.4	24	10	14	3804	5806	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,442,442,-255,-255,442,442,230,-122,-822,-822,-822,-222,-24,24]	[0.0,38.004,0.005,0.005,0.003,0.004,0.004,21.716,0.005,0.003,0.004,15.917,0.557,0.005,6.48,7.843,8.516,12.173,0.009,5.473,3.984,2.451,0.008,1.923]
ABOME-Malicious_s_fd1ccaedaa8f65a1d0b2	ABOME-Malicious_g_008f4ccce0144254dce3	ABOME-Malicious_u_18f0e328e568a38ed00b	endpoint_8f098df9dd5a5297b4f5	7068655.25	503.267	24	11	13	4496	4903	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,502,502,176,-122,-702,-702,-381,-24,24]	[0.0,42.106,0.006,0.004,0.004,0.003,0.004,32.742,0.009,0.004,0.006,39.96,0.967,0.009,21.144,26.237,28.018,29.134,52.835,0.008,31.011,22.88,0.008,43.837]
ABOME-Malicious_s_f6172f28f65420bd403c	ABOME-Malicious_g_00f7302cd10862d2d8cc	ABOME-Malicious_u_dc4b0a4b1af921d0ccb1	endpoint_27563058628ef385a644	25759740.344	323.949	22	9	13	3685	4846	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,369,-122,-702,-702,-324,-24,24]	[0.0,42.221,0.006,0.004,0.003,0.004,0.003,32.883,0.006,0.005,0.005,33.438,0.821,0.005,23.137,24.169,44.848,0.009,22.464,13.982,0.005,21.922]
ABOME-Malicious_s_48a810c5203c71e0d3b4	ABOME-Malicious_g_00f7302cd10862d2d8cc	ABOME-Malicious_u_e647138299a8b6a39171	endpoint_27563058628ef385a644	25766268.406	439.508	21	8	13	2354	4091	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,242,242,-255,-255,65,-121,-432,-432,-110,-24,24]	[0.0,49.281,0.01,0.007,0.006,0.006,0.006,41.198,0.006,0.003,0.004,41.069,0.625,0.008,34.637,53.811,0.01,32.129,25.013,0.006,46.953]
ABOME-Malicious_s_6ef484065a446409ac11	ABOME-Malicious_g_00f7302cd10862d2d8cc	ABOME-Malicious_u_16568c38d111bd07c38e	endpoint_27563058628ef385a644	25923940.25	518.517	23	10	13	3909	5210	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,502,91,-122,-702,-702,-688,-24,24]	[0.0,44.209,0.008,0.007,0.005,0.006,0.005,49.07,0.012,0.007,0.007,41.381,1.485,0.005,29.601,37.654,31.094,51.222,0.013,27.256,26.592,0.007,37.567]
ABOME-Malicious_s_8b1726fdf6fe10d89a63	ABOME-Malicious_g_00f7302cd10862d2d8cc	ABOME-Malicious_u_a7401b790028dd72ec70	endpoint_27563058628ef385a644	32625399.75	427.468	20	7	13	2221	4161	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,242,174,-255,-255,-121,-432,-432,-180,-24,24]	[0.0,40.12,0.017,0.005,0.004,0.004,0.003,49.548,0.007,0.005,0.005,61.818,10.622,0.006,51.515,0.013,32.689,29.356,0.01,32.945]
ABOME-Malicious_s_1e7ae462989d626100ad	ABOME-Malicious_g_00f7302cd10862d2d8cc	ABOME-Malicious_u_6a9c251219a0ac21d5c9	endpoint_27563058628ef385a644	32693966.406	497.775	21	8	13	2864	4788	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,382,382,-255,-255,292,-122,-742,-742,-186,-24,24]	[0.0,64.902,0.007,0.004,0.005,0.003,0.005,67.072,0.012,0.005,0.004,36.667,1.127,0.008,31.491,74.063,0.01,30.865,27.922,0.014,34.97]
ABOME-Malicious_s_2d78227f265fa8fe792f	ABOME-Malicious_g_00f7302cd10862d2d8cc	ABOME-Malicious_u_94cae75fb43c511a451f	endpoint_27563058628ef385a644	32862556.781	568.733	23	10	13	4069	4751	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,502,251,-122,-702,-702,-229,-24,24]	[0.0,49.606,0.006,0.005,0.004,0.004,0.004,39.531,0.006,0.004,0.003,43.721,1.073,0.014,33.91,33.542,28.793,51.893,0.009,40.552,37.411,0.005,66.839]
ABOME-Malicious_s_1305afde4ad48559157d	ABOME-Malicious_g_00f7302cd10862d2d8cc	ABOME-Malicious_u_3a5c19cc24aee206a98b	endpoint_27563058628ef385a644	41886706.031	343.494	20	8	12	2469	4246	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,108,-122,-662,-466,-24,24]	[0.0,37.01,0.006,0.005,0.004,0.003,0.003,32.432,0.006,0.003,0.004,32.045,1.091,0.007,24.099,47.12,0.013,28.265,0.01,35.245]
ABOME-Malicious_s_fec1dfc174f0217ce39a	ABOME-Malicious_g_00f7302cd10862d2d8cc	ABOME-Malicious_u_d0873f02fdffaf3bf66a	endpoint_27563058628ef385a644	44491594.469	383.26	20	7	13	2352	4540	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,269,-255,-255,-122,-662,-662,-98,-24,24]	[0.0,35.94,0.005,0.004,0.004,0.007,0.004,37.084,0.007,0.005,0.005,33.226,0.822,0.005,46.138,0.01,29.042,28.555,0.006,48.036]
ABOME-Malicious_s_be53edaade5a8b166a16	ABOME-Malicious_g_00fbb8be7db53e1e24dc	ABOME-Malicious_u_dcdc1861055c88d38cc4	endpoint_1723215f3bb2a7608232	2348140.75	361.604	20	7	13	2353	4495	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,270,-255,-255,-122,-662,-662,-53,-24,24]	[0.0,37.306,0.005,0.013,0.005,0.004,0.004,41.134,0.008,0.006,0.006,39.611,1.039,0.008,50.917,0.008,19.422,21.009,0.009,33.716]
ABOME-Malicious_s_9d352ff537eaacc0fac4	ABOME-Malicious_g_00fbb8be7db53e1e24dc	ABOME-Malicious_u_7c822e302c1c1381876a	endpoint_1723215f3bb2a7608232	2415909.844	420.931	21	8	13	2785	5083	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,382,382,-255,-255,213,-122,-742,-742,-481,-24,24]	[0.0,41.564,0.006,0.004,0.003,0.004,0.003,37.806,0.007,0.005,0.005,46.136,0.566,0.005,19.304,48.434,0.009,25.359,29.756,0.01,46.309]
ABOME-Malicious_s_630ee070e8394de13fd9	ABOME-Malicious_g_00fbb8be7db53e1e24dc	ABOME-Malicious_u_a6ec9f9dfd15545de16d	endpoint_1723215f3bb2a7608232	2973147.688	431.39	22	9	13	3712	4864	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,396,-122,-702,-702,-342,-24,24]	[0.0,38.497,0.013,0.007,0.006,0.006,0.006,30.731,0.005,0.003,0.003,31.189,0.639,0.005,31.371,53.138,38.061,0.008,19.885,27.467,0.008,42.943]
ABOME-Malicious_s_cf8c398617ff84019a7c	ABOME-Malicious_g_00fbb8be7db53e1e24dc	ABOME-Malicious_u_af096d52edcfcb7f29bd	endpoint_1723215f3bb2a7608232	3237601.188	395.382	20	8	12	2651	4415	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,159,-122,-662,-635,-24,24]	[0.0,44.044,0.009,0.008,0.007,0.005,0.007,48.562,0.011,0.007,0.007,42.29,1.352,0.009,23.312,47.056,0.013,28.062,0.007,36.986]
ABOME-Malicious_s_2246f198571dee6100da	ABOME-Malicious_g_00fbb8be7db53e1e24dc	ABOME-Malicious_u_8863bf367aa66e695bd4	endpoint_1723215f3bb2a7608232	3644042.5	193.719	24	7	17	2195	10845	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,188,-255,-255,-122,-1122,-1122,-1122,-1122,-1122,-1122,-995,-24,24]	[0.0,38.891,0.008,0.007,0.005,0.006,0.005,28.666,0.005,0.003,0.003,17.466,0.445,0.005,17.515,0.011,7.689,4.684,4.874,3.613,4.473,4.242,0.01,3.966]
ABOME-Malicious_s_91a4d8625a02fc18d165	ABOME-Malicious_g_00fbb8be7db53e1e24dc	ABOME-Malicious_u_046fcb25ad6e8042810a	endpoint_1723215f3bb2a7608232	4107763.594	491.159	23	10	13	3867	5504	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,442,442,-255,-255,442,442,293,-122,-822,-822,-742,-24,24]	[0.0,36.486,0.008,0.006,0.005,0.004,0.006,40.571,0.008,0.009,0.006,40.055,0.615,0.005,25.497,30.017,37.197,54.924,0.006,28.234,21.891,0.005,38.117]
ABOME-Malicious_s_770f32c65b1d7e6c9b84	ABOME-Malicious_g_00fbb8be7db53e1e24dc	ABOME-Malicious_u_532bf28b9af235b57335	endpoint_1723215f3bb2a7608232	4297449.375	351.499	20	7	13	2187	4160	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,242,140,-255,-255,-121,-432,-432,-179,-24,24]	[0.0,44.2,0.008,0.006,0.007,0.005,0.006,35.759,0.007,0.005,0.006,34.479,0.524,0.005,50.855,0.01,27.87,19.477,0.007,31.936]
ABOME-Malicious_s_e4dac177cf5fe1660444	ABOME-Malicious_g_00fbb8be7db53e1e24dc	ABOME-Malicious_u_7e5de80c4573410f17db	endpoint_1723215f3bb2a7608232	6768544.406	446.163	21	8	13	2399	4527	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,38,-122,-662,-662,-85,-24,24]	[0.0,50.251,0.008,0.007,0.007,0.005,0.006,49.232,0.007,0.004,0.005,38.34,0.388,0.006,22.248,50.603,0.012,24.595,30.087,0.015,45.517]
ABOME-Malicious_s_3fdc0199f424de1d82c1	ABOME-Malicious_g_0138d41191304f334da2	ABOME-Malicious_u_4ebe6296f6ad2e497e27	endpoint_1723215f3bb2a7608232	25546755.688	386.918	20	7	13	2492	4489	[1516,-1215,-6,-28,-853,-286,-74,6,74,188,342,342,-255,-255,-122,-662,-662,-47,-24,24]	[0.0,48.977,0.012,0.007,0.006,0.006,0.007,41.876,0.008,0.004,0.003,37.128,1.207,0.006,46.188,0.008,24.813,26.726,0.009,39.251]
ABOME-Malicious_s_76ad1c2790a05deb0f0e	ABOME-Malicious_g_0138d41191304f334da2	ABOME-Malicious_u_df4aa3fae30a1da3e8d3	endpoint_1723215f3bb2a7608232	25855168.031	466.184	21	8	13	2574	4581	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,278,278,-255,-255,213,-122,-662,-662,-139,-24,24]	[0.0,48.923,0.008,0.007,0.007,0.006,0.006,52.415,0.01,0.006,0.006,44.74,1.41,0.009,21.906,52.291,0.007,24.172,33.021,0.009,42.617]
ABOME-Malicious_s_ac15fdc345fa4e2d65a1	ABOME-Malicious_g_0138d41191304f334da2	ABOME-Malicious_u_a8108d25a05f55cadcb5	endpoint_1723215f3bb2a7608232	28059248.75	515.672	26	7	19	2180	12936	[1516,-1215,-6,-28,-853,-286,-74,6,74,185,202,173,-255,-255,-122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-1122,-842,-24,24]	[0.0,36.693,0.011,0.006,0.005,0.005,0.005,37.931,0.005,0.003,0.007,43.619,1.259,0.009,59.856,0.011,33.305,25.718,25.133,22.944,22.875,19.065,21.526,25.212,0.008,32.524]
ABOME-Malicious_s_dc01298ebeadd1b055d6	ABOME-Malicious_g_0138d41191304f334da2	ABOME-Malicious_u_be155b29310fd095198a	endpoint_1723215f3bb2a7608232	28078368.781	516.065	23	10	13	4167	4771	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,502,349,-122,-702,-702,-249,-24,24]	[0.0,50.58,0.009,0.006,0.006,0.006,0.01,43.427,0.009,0.006,0.007,44.434,0.844,0.015,30.11,27.976,29.148,58.563,0.014,33.496,30.059,0.008,32.12]
ABOME-Malicious_s_7d6cedf1a3f7ac368a02	ABOME-Malicious_g_0138d41191304f334da2	ABOME-Malicious_u_e43dd09643172ecdc8ee	endpoint_1723215f3bb2a7608232	28661444.031	541.06	24	11	13	4477	4937	[1516,-1215,-6,-28,-853,-286,-74,6,74,190,502,502,-255,-255,502,502,502,157,-122,-702,-702,-415,-24,24]	[0.0,45.333,0.009,0.006,0.007,0.006,0.01,52.781,0.009,0.005,0.006,34.137,0.826,0.007,25.489,29.888,32.474,32.088,55.63,0.009,28.562,32.036,0.006,38.909]
ABOME-Malicious_s_de91e889e60ccb764701	ABOME-Malicious_g_0138d41191304f334da2	ABOME-Malicious_u_442ba61ba0dc238e08b8	endpoint_1723215f3bb2a7608232	33472321.031	470.59	23	9	14	3513	6343	[1516,-1215,-6,-28,-853,-286,-74,6,74,186,442,442,-255,-255,442,381,-122,-822,-822,-822,-759,-24,24]	[0.0,51.508,0.009,0.007,0.006,0.006,0.004,31.768,0.01,0.005,0.004,29.203,0.321,0.006,26.932,29.372,54.907,0.006,24.842,22.5,24.959,0.008,42.615]
